dt,block_number,controller_debt
"April 16, 2025, 12:00 PM","22,281,416","103,457,886.84"
"April 16, 2025, 4:00 PM","22,282,611","103,474,739.78"
"April 16, 2025, 8:00 PM","22,283,803","103,783,394.06"
"April 17, 2025, 12:00 AM","22,284,997","103,784,053.44"
"April 17, 2025, 4:00 AM","22,286,186","103,784,063.93"
"April 17, 2025, 8:00 AM","22,287,381","103,779,467.74"
"April 17, 2025, 12:00 PM","22,288,576","103,948,755.16"
"April 17, 2025, 4:00 PM","22,289,769","103,990,298.64"
"April 17, 2025, 8:00 PM","22,290,963","103,917,888.77"
"April 18, 2025, 12:00 AM","22,292,158","102,118,201.46"
"April 18, 2025, 4:00 AM","22,293,355","102,125,164.2"
"April 18, 2025, 8:00 AM","22,294,553","102,122,146.81"
"April 18, 2025, 12:00 PM","22,295,742","102,122,735.55"
"April 18, 2025, 4:00 PM","22,296,935","102,162,035.82"
"April 18, 2025, 8:00 PM","22,298,131","102,108,094.28"
"April 19, 2025, 12:00 AM","22,299,327","102,108,916.5"
"April 19, 2025, 4:00 AM","22,300,521","102,109,487.46"
"April 19, 2025, 8:00 AM","22,301,717","102,112,107.35"
"April 19, 2025, 12:00 PM","22,302,909","102,112,699.91"
"April 19, 2025, 4:00 PM","22,304,105","102,244,266.44"
"April 19, 2025, 8:00 PM","22,305,296","102,250,252.39"
"April 20, 2025, 12:00 AM","22,306,494","102,270,654.41"
"April 20, 2025, 4:00 AM","22,307,685","102,271,206.45"
"April 20, 2025, 8:00 AM","22,308,880","102,282,256.3"
"April 20, 2025, 12:00 PM","22,310,073","102,230,076.29"
"April 20, 2025, 4:00 PM","22,311,266","102,596,580.91"
"April 20, 2025, 8:00 PM","22,312,458","102,535,436.77"
"April 21, 2025, 12:00 AM","22,313,651","102,504,289.2"
"April 21, 2025, 4:00 AM","22,314,844","102,769,760.53"
"April 21, 2025, 8:00 AM","22,316,041","102,618,579.17"
"April 21, 2025, 12:00 PM","22,317,237","102,731,337.64"
"April 21, 2025, 4:00 PM","22,318,433","102,937,986.68"
"April 21, 2025, 8:00 PM","22,319,627","103,620,644.54"
"April 22, 2025, 12:00 AM","22,320,819","103,672,107.95"
"April 22, 2025, 4:00 AM","22,322,012","104,890,869.59"
"April 22, 2025, 8:00 AM","22,323,208","105,492,277.75"
"April 22, 2025, 12:00 PM","22,324,405","106,709,916.79"
"April 22, 2025, 4:00 PM","22,325,600","107,363,563.87"
"April 22, 2025, 8:00 PM","22,326,797","107,997,624.89"
"April 23, 2025, 12:00 AM","22,327,990","108,441,739.09"
"April 23, 2025, 4:00 AM","22,329,179","108,915,368.02"
"April 23, 2025, 8:00 AM","22,330,368","108,928,657.74"
"April 23, 2025, 12:00 PM","22,331,561","109,301,140.65"
"April 23, 2025, 4:00 PM","22,332,757","108,328,132.98"
"April 23, 2025, 8:00 PM","22,333,954","110,129,274.89"
"April 24, 2025, 12:00 AM","22,335,154","110,008,470.37"
"April 24, 2025, 4:00 AM","22,336,348","109,680,119.73"
"April 24, 2025, 8:00 AM","22,337,542","110,335,922.49"
"April 24, 2025, 12:00 PM","22,338,727","110,902,230.34"
"April 24, 2025, 4:00 PM","22,339,916","111,009,246.77"
"April 24, 2025, 8:00 PM","22,341,113","111,294,891.96"
"April 25, 2025, 12:00 AM","22,342,308","111,366,009.48"
"April 25, 2025, 4:00 AM","22,343,504","111,361,203.23"
"April 25, 2025, 8:00 AM","22,344,702","111,364,867.21"
"April 25, 2025, 12:00 PM","22,345,899","111,355,816.09"
"April 25, 2025, 4:00 PM","22,347,090","111,618,042.44"
"April 25, 2025, 8:00 PM","22,348,284","111,739,002.56"
"April 26, 2025, 12:00 AM","22,349,481","111,837,392.3"
"April 26, 2025, 4:00 AM","22,350,680","111,840,277.67"
"April 26, 2025, 8:00 AM","22,351,874","111,846,870.62"
"April 26, 2025, 12:00 PM","22,353,069","111,389,110.44"
"April 26, 2025, 4:00 PM","22,354,266","111,674,773.18"
"April 26, 2025, 8:00 PM","22,355,462","111,692,553.6"
"April 27, 2025, 12:00 AM","22,356,659","111,513,546.59"
"April 27, 2025, 4:00 AM","22,357,858","111,719,839.72"
"April 27, 2025, 8:00 AM","22,359,054","111,696,461.83"
"April 27, 2025, 12:00 PM","22,360,250","111,803,417.89"
"April 27, 2025, 4:00 PM","22,361,447","111,819,973.33"
"April 27, 2025, 8:00 PM","22,362,642","111,912,929.07"
"April 28, 2025, 12:00 AM","22,363,839","111,915,081.55"
"April 28, 2025, 4:00 AM","22,365,034","111,976,505.43"
"April 28, 2025, 8:00 AM","22,366,232","112,006,635.26"
"April 28, 2025, 12:03 PM","22,367,441","112,634,718.31"
"April 28, 2025, 4:00 PM","22,368,609","113,034,028.5"
"April 28, 2025, 8:00 PM","22,369,804","113,024,917.74"
"April 29, 2025, 12:00 AM","22,370,999","113,377,198.3"
"April 29, 2025, 4:00 AM","22,372,190","113,377,979.13"
"April 29, 2025, 8:00 AM","22,373,384","113,417,085.4"
"April 29, 2025, 12:00 PM","22,374,577","112,445,276.44"
"April 29, 2025, 4:00 PM","22,375,771","112,264,161.07"
"April 29, 2025, 8:00 PM","22,376,958","112,513,997.6"
"April 30, 2025, 12:00 AM","22,378,151","112,510,321.5"
"April 30, 2025, 4:00 AM","22,379,341","112,531,085.87"
"April 30, 2025, 8:00 AM","22,380,531","112,534,650.67"
"April 30, 2025, 12:00 PM","22,381,722","112,535,415.06"
"April 30, 2025, 4:00 PM","22,382,913","112,642,208.48"
"April 30, 2025, 8:00 PM","22,384,099","113,086,977.03"
"May 1, 2025, 12:00 AM","22,385,294","113,188,472.71"
"May 1, 2025, 4:00 AM","22,386,485","113,262,246.09"
"May 1, 2025, 8:00 AM","22,387,670","113,261,394.89"
"May 1, 2025, 12:00 PM","22,388,862","113,531,359.57"
"May 1, 2025, 4:00 PM","22,390,051","114,467,894.36"
"May 1, 2025, 8:00 PM","22,391,245","113,912,012.58"
"May 2, 2025, 12:00 AM","22,392,427","114,096,763.29"
"May 2, 2025, 4:00 AM","22,393,614","114,097,438.54"
"May 2, 2025, 8:00 AM","22,394,801","114,161,132.41"
"May 2, 2025, 12:00 PM","22,395,981","114,255,826.79"
"May 2, 2025, 4:00 PM","22,397,168","114,625,036.18"
"May 2, 2025, 8:00 PM","22,398,357","114,362,946.86"
"May 3, 2025, 12:00 AM","22,399,544","114,336,494.58"
"May 3, 2025, 4:00 AM","22,400,733","114,337,772.27"
"May 3, 2025, 8:00 AM","22,401,920","114,338,607.23"
"May 3, 2025, 12:00 PM","22,403,114","114,459,751.99"
"May 3, 2025, 4:00 PM","22,404,312","114,863,115.53"
"May 3, 2025, 8:00 PM","22,405,503","114,889,655.7"
"May 4, 2025, 12:00 AM","22,406,693","114,990,555.75"
"May 4, 2025, 4:00 AM","22,407,882","115,092,958.6"
"May 4, 2025, 8:00 AM","22,409,072","115,245,521.2"
"May 4, 2025, 12:00 PM","22,410,258","115,949,686.6"
"May 4, 2025, 4:00 PM","22,411,444","116,138,447.53"
"May 4, 2025, 8:00 PM","22,412,636","116,445,032.88"
"May 5, 2025, 12:00 AM","22,413,826","116,465,011.39"
"May 5, 2025, 4:00 AM","22,415,013","116,511,836.42"
"May 5, 2025, 8:00 AM","22,416,208","116,654,996.47"
"May 5, 2025, 12:00 PM","22,417,401","116,865,747.2"
"May 5, 2025, 4:00 PM","22,418,587","116,711,908.82"
"May 5, 2025, 8:00 PM","22,419,778","116,711,319.45"
"May 6, 2025, 12:00 AM","22,420,968","116,536,872.02"
"May 6, 2025, 4:00 AM","22,422,148","116,593,991.45"
"May 6, 2025, 8:00 AM","22,423,334","116,594,911.26"
"May 6, 2025, 12:00 PM","22,424,525","116,593,630.42"
"May 6, 2025, 4:00 PM","22,425,716","117,218,383.33"
"May 6, 2025, 8:00 PM","22,426,907","116,727,258.31"
"May 7, 2025, 12:00 AM","22,428,094","117,550,620.14"
"May 7, 2025, 4:00 AM","22,429,277","117,220,137.07"
"May 7, 2025, 8:00 AM","22,430,466","117,916,636.85"
"May 7, 2025, 10:04 AM","22,431,080","117,927,980.91"
"May 7, 2025, 12:00 PM","22,431,622","117,928,299.49"
"May 7, 2025, 4:00 PM","22,432,787","117,996,431.39"
"May 7, 2025, 8:00 PM","22,433,964","118,221,043.67"
"May 8, 2025, 12:00 AM","22,435,130","118,444,466.2"
"May 8, 2025, 4:00 AM","22,436,311","118,493,976.05"
"May 8, 2025, 6:16 AM","22,436,986","118,440,689.01"
"May 8, 2025, 8:00 AM","22,437,497","118,655,401.98"
"May 8, 2025, 12:00 PM","22,438,678","120,443,705.51"
"May 8, 2025, 4:00 PM","22,439,852","121,608,086.15"
"May 8, 2025, 8:00 PM","22,441,036","121,658,768.82"
"May 9, 2025, 12:00 AM","22,442,220","122,196,048.92"
"May 9, 2025, 4:00 AM","22,443,408","122,420,803.02"
"May 9, 2025, 8:00 AM","22,444,589","125,120,043.17"
"May 9, 2025, 12:00 PM","22,445,775","122,698,557.52"
"May 9, 2025, 4:00 PM","22,446,945","124,061,581.86"
"May 9, 2025, 8:00 PM","22,448,120","127,038,385.62"
"May 10, 2025, 12:00 AM","22,449,298","127,138,805.13"
"May 10, 2025, 4:00 AM","22,450,480","127,174,757.56"
"May 10, 2025, 8:00 AM","22,451,665","127,051,275.42"
"May 10, 2025, 12:00 PM","22,452,852","127,302,097.82"
"May 10, 2025, 4:00 PM","22,454,040","127,948,044.93"
"May 10, 2025, 8:00 PM","22,455,221","128,106,971.66"
"May 11, 2025, 12:00 AM","22,456,401","128,055,569.15"
"May 11, 2025, 4:00 AM","22,457,583","128,788,044.46"
"May 11, 2025, 8:00 AM","22,458,770","128,801,097.22"
"May 11, 2025, 12:00 PM","22,459,957","128,841,660.93"
"May 11, 2025, 4:00 PM","22,461,143","129,486,892.55"
"May 11, 2025, 8:00 PM","22,462,328","129,842,434.31"
"May 12, 2025, 12:00 AM","22,463,510","129,747,315.71"
"May 12, 2025, 4:00 AM","22,464,699","130,261,562.76"
"May 12, 2025, 8:00 AM","22,465,882","130,168,518.55"
"May 12, 2025, 12:00 PM","22,467,063","130,279,059.92"
"May 12, 2025, 4:00 PM","22,468,245","130,286,902.75"
"May 12, 2025, 8:00 PM","22,469,426","130,610,054.08"
"May 13, 2025, 12:00 AM","22,470,611","130,607,017.77"
"May 13, 2025, 4:00 AM","22,471,787","130,669,680.71"
"May 13, 2025, 8:00 AM","22,472,975","130,676,345.07"
"May 13, 2025, 12:00 PM","22,474,163","130,362,858.48"
"May 13, 2025, 4:00 PM","22,475,346","129,991,187.99"
"May 13, 2025, 8:00 PM","22,476,529","131,154,392.13"
"May 14, 2025, 12:00 AM","22,477,720","131,064,763.29"
"May 14, 2025, 4:00 AM","22,478,902","131,091,430.32"
"May 14, 2025, 8:00 AM","22,480,081","130,710,938.14"
"May 14, 2025, 12:00 PM","22,481,268","130,792,603.35"
"May 14, 2025, 4:00 PM","22,482,451","130,794,268.91"
"May 14, 2025, 8:00 PM","22,483,635","130,834,743.79"
"May 15, 2025, 12:00 AM","22,484,824","130,825,922.8"
"May 15, 2025, 4:00 AM","22,486,002","130,895,675.64"
"May 15, 2025, 8:00 AM","22,487,189","130,904,522.66"
"May 15, 2025, 12:00 PM","22,488,376","131,372,834.79"
"May 15, 2025, 4:00 PM","22,489,563","131,352,831.84"
"May 15, 2025, 8:00 PM","22,490,753","131,439,038.03"
"May 16, 2025, 12:00 AM","22,491,939","131,524,367.8"
"May 16, 2025, 4:00 AM","22,493,123","132,746,086.89"
"May 16, 2025, 8:00 AM","22,494,311","132,986,407.72"
"May 16, 2025, 12:00 PM","22,495,496","133,795,009.36"
"May 16, 2025, 4:00 PM","22,496,676","134,678,397.54"
"May 16, 2025, 8:00 PM","22,497,862","134,715,168.93"
"May 17, 2025, 12:00 AM","22,499,049","135,151,932.84"
"May 17, 2025, 4:00 AM","22,500,239","135,949,837.18"
"May 17, 2025, 8:00 AM","22,501,427","137,433,514.86"
"May 17, 2025, 12:00 PM","22,502,617","137,459,212.09"
"May 17, 2025, 4:00 PM","22,503,806","137,468,958.97"
"May 17, 2025, 8:00 PM","22,504,992","136,820,929.1"
"May 18, 2025, 12:00 AM","22,506,181","136,820,822.48"
"May 18, 2025, 4:00 AM","22,507,364","136,819,302.69"
"May 18, 2025, 8:00 AM","22,508,547","135,986,500.19"
"May 18, 2025, 12:00 PM","22,509,737","136,001,527.19"
"May 18, 2025, 4:00 PM","22,510,921","134,907,709.44"
"May 18, 2025, 8:00 PM","22,512,117","136,040,987.95"
"May 19, 2025, 12:00 AM","22,513,305","135,049,425.98"
"May 19, 2025, 4:00 AM","22,514,490","134,722,491.62"
"May 19, 2025, 8:00 AM","22,515,681","134,666,189.89"
"May 19, 2025, 12:00 PM","22,516,866","134,691,259"
"May 19, 2025, 4:15 PM","22,518,135","136,448,604.81"
"May 19, 2025, 8:00 PM","22,519,243","136,483,587.49"
"May 20, 2025, 12:00 AM","22,520,427","136,493,986.38"
"May 20, 2025, 4:00 AM","22,521,621","135,496,900.48"
"May 20, 2025, 8:00 AM","22,522,805","135,428,790.65"
"May 20, 2025, 12:00 PM","22,523,990","135,553,451.96"
"May 20, 2025, 4:00 PM","22,525,177","135,566,966.22"
"May 20, 2025, 8:00 PM","22,526,366","136,118,670.47"
"May 21, 2025, 12:00 AM","22,527,558","137,136,320.24"
"May 21, 2025, 4:00 AM","22,528,745","136,782,332.88"
"May 21, 2025, 8:00 AM","22,529,938","135,973,800.37"
"May 21, 2025, 12:00 PM","22,531,127","136,098,041.39"
"May 21, 2025, 4:00 PM","22,532,318","135,722,225.55"
"May 21, 2025, 8:00 PM","22,533,506","136,016,614.47"
"May 22, 2025, 12:00 AM","22,534,698","136,597,453.11"
"May 22, 2025, 4:00 AM","22,535,889","135,647,786.49"
"May 22, 2025, 8:00 AM","22,537,081","135,222,270.9"
"May 22, 2025, 12:00 PM","22,538,274","135,176,447.68"
"May 22, 2025, 4:00 PM","22,539,467","135,763,113.76"
"May 22, 2025, 8:00 PM","22,540,663","134,751,324.95"
"May 23, 2025, 12:00 AM","22,541,849","134,541,746.6"
"May 23, 2025, 4:00 AM","22,543,043","134,674,734.5"
"May 23, 2025, 8:00 AM","22,544,234","134,508,433.8"
"May 23, 2025, 12:00 PM","22,545,427","134,561,383.84"
"May 23, 2025, 4:00 PM","22,546,615","134,665,121.44"
"May 23, 2025, 8:00 PM","22,547,808","134,657,868.99"
"May 24, 2025, 12:00 AM","22,548,996","134,613,825.25"
"May 24, 2025, 4:00 AM","22,550,184","134,685,607.18"
"May 24, 2025, 8:00 AM","22,551,372","134,322,345.53"
"May 24, 2025, 12:00 PM","22,552,560","134,243,486"
"May 24, 2025, 4:00 PM","22,553,751","134,272,273.86"
"May 24, 2025, 8:00 PM","22,554,942","134,294,027.81"
"May 25, 2025, 12:00 AM","22,556,133","134,297,824.43"
"May 25, 2025, 4:00 AM","22,557,320","134,428,657.58"
"May 25, 2025, 8:00 AM","22,558,508","134,392,167.5"
"May 25, 2025, 12:00 PM","22,559,694","133,771,982.67"
"May 25, 2025, 4:00 PM","22,560,885","132,614,017.39"
"May 25, 2025, 8:00 PM","22,562,075","132,666,823.39"
"May 26, 2025, 12:00 AM","22,563,269","131,874,976.45"
"May 26, 2025, 4:00 AM","22,564,452","131,891,116.64"
"May 26, 2025, 8:00 AM","22,565,635","131,915,785.4"
"May 26, 2025, 12:00 PM","22,566,825","131,792,725.15"
"May 26, 2025, 4:00 PM","22,568,012","130,056,263.67"
"May 26, 2025, 8:00 PM","22,569,207","130,010,362.43"
"May 27, 2025, 12:00 AM","22,570,405","130,013,249.07"
"May 27, 2025, 4:00 AM","22,571,598","128,811,849.94"
"May 27, 2025, 8:00 AM","22,572,792","128,913,450.59"
"May 27, 2025, 12:00 PM","22,573,979","128,997,776.01"
"May 27, 2025, 4:00 PM","22,575,174","129,071,637.6"
"May 27, 2025, 8:00 PM","22,576,370","129,148,505.5"
"May 28, 2025, 12:00 AM","22,577,562","129,402,391.65"
"May 28, 2025, 4:00 AM","22,578,749","129,387,188.78"
"May 28, 2025, 8:00 AM","22,579,930","129,147,030.88"
"May 28, 2025, 12:00 PM","22,581,122","129,362,145.91"
"May 28, 2025, 4:00 PM","22,582,305","129,419,061.45"
"May 28, 2025, 8:00 PM","22,583,503","129,430,245.8"
"May 29, 2025, 12:00 AM","22,584,693","129,434,181.08"
"May 29, 2025, 4:00 AM","22,585,884","129,437,960.34"
"May 29, 2025, 8:00 AM","22,587,078","129,856,898.81"
"May 29, 2025, 12:00 PM","22,588,270","129,302,553.59"
"May 29, 2025, 4:00 PM","22,589,453","129,339,800.67"
"May 29, 2025, 8:00 PM","22,590,644","129,274,961.42"
"May 30, 2025, 12:00 AM","22,591,835","129,279,270.27"
"May 30, 2025, 4:00 AM","22,593,028","129,041,016.25"
"May 30, 2025, 8:00 AM","22,594,219","128,645,312.79"
"May 30, 2025, 12:00 PM","22,595,411","128,448,533.86"
"May 30, 2025, 4:00 PM","22,596,603","128,593,059.63"
"May 30, 2025, 8:00 PM","22,597,794","129,550,835.79"
"May 31, 2025, 12:00 AM","22,598,989","128,701,816.36"
"May 31, 2025, 4:00 AM","22,600,186","128,706,169.66"
"May 31, 2025, 8:00 AM","22,601,378","128,823,023.05"
"May 31, 2025, 12:00 PM","22,602,571","128,671,932.59"
"May 31, 2025, 4:00 PM","22,603,759","128,712,933.29"
"May 31, 2025, 8:00 PM","22,604,948","128,194,852.95"
"June 1, 2025, 12:00 AM","22,606,143","128,209,232.13"
"June 1, 2025, 4:00 AM","22,607,332","128,215,599.91"
"June 1, 2025, 8:00 AM","22,608,521","128,209,069.22"
"June 1, 2025, 12:00 PM","22,609,713","127,214,808.63"
"June 1, 2025, 4:00 PM","22,610,901","127,231,147.57"
"June 1, 2025, 8:00 PM","22,612,088","127,235,485.55"
"June 2, 2025, 12:00 AM","22,613,286","127,186,934.72"
"June 2, 2025, 4:00 AM","22,614,476","127,331,261.1"
"June 2, 2025, 8:00 AM","22,615,669","127,245,595.11"
"June 2, 2025, 12:00 PM","22,616,850","127,252,916.76"
"June 2, 2025, 4:00 PM","22,618,038","127,263,727.88"
"June 2, 2025, 8:02 PM","22,619,236","126,861,873.09"
"June 3, 2025, 12:00 AM","22,620,415","88,595,695.4"
"June 3, 2025, 12:03 AM","22,620,431","38,668,594.12"
"June 3, 2025, 4:17 AM","22,621,692","126,896,840.79"
"June 3, 2025, 8:00 AM","22,622,801","126,802,591.98"
"June 3, 2025, 12:00 PM","22,623,988","126,790,195.09"
"June 3, 2025, 4:00 PM","22,625,178","126,756,472.42"
"June 3, 2025, 8:00 PM","22,626,372","126,693,424.55"
"June 4, 2025, 12:00 AM","22,627,565","126,626,845.95"
"June 4, 2025, 4:00 AM","22,628,756","126,629,939.95"
"June 4, 2025, 8:00 AM","22,629,948","126,632,914.4"
"June 4, 2025, 12:00 PM","22,631,136","126,637,251.62"
"June 4, 2025, 4:00 PM","22,632,324","126,183,683.94"
"June 4, 2025, 8:00 PM","22,633,515","126,162,235.07"
"June 5, 2025, 12:00 AM","22,634,704","126,101,737.78"
"June 5, 2025, 4:00 AM","22,635,898","128,262,762.4"
"June 5, 2025, 8:00 AM","22,637,083","128,163,337.97"
"June 5, 2025, 12:00 PM","22,638,270","128,105,656.62"
"June 5, 2025, 4:00 PM","22,639,459","128,130,371.29"
"June 5, 2025, 8:00 PM","22,640,652","128,132,704.76"
"June 6, 2025, 12:00 AM","22,641,842","128,974,844.17"
"June 6, 2025, 4:00 AM","22,643,034","128,928,157.96"
"June 6, 2025, 8:00 AM","22,644,226","129,911,755.07"
"June 6, 2025, 12:00 PM","22,645,410","130,060,633.95"
"June 6, 2025, 4:00 PM","22,646,597","130,032,390.56"
"June 6, 2025, 8:00 PM","22,647,791","130,042,315.27"
"June 7, 2025, 12:00 AM","22,648,988","130,069,744.75"
"June 7, 2025, 4:00 AM","22,650,180","130,099,979.77"
"June 7, 2025, 8:00 AM","22,651,376","130,081,203.61"
"June 7, 2025, 12:00 PM","22,652,570","130,083,684.83"
"June 7, 2025, 4:00 PM","22,653,760","130,092,082.91"
"June 7, 2025, 8:00 PM","22,654,956","130,244,877.74"
"June 8, 2025, 12:00 AM","22,656,151","130,247,346.77"
"June 8, 2025, 4:00 AM","22,657,346","130,249,816.09"
"June 8, 2025, 8:00 AM","22,658,537","130,307,787.13"
"June 8, 2025, 12:00 PM","22,659,728","130,343,765.35"
"June 8, 2025, 4:00 PM","22,660,918","130,345,619.44"
"June 8, 2025, 8:00 PM","22,662,112","130,579,203.89"
"June 9, 2025, 12:00 AM","22,663,306","130,591,711.86"
"June 9, 2025, 4:00 AM","22,664,496","130,594,247.17"
"June 9, 2025, 8:00 AM","22,665,688","130,598,153.57"
"June 9, 2025, 12:00 PM","22,666,882","131,430,755.42"
"June 9, 2025, 4:00 PM","22,668,072","132,086,633.02"
"June 9, 2025, 8:00 PM","22,669,261","132,322,448.66"
"June 10, 2025, 12:00 AM","22,670,451","132,414,246.59"
"June 10, 2025, 4:00 AM","22,671,640","132,427,435.06"
"June 10, 2025, 8:00 AM","22,672,829","132,452,334.81"
"June 10, 2025, 12:00 PM","22,674,021","132,455,762.5"
"June 10, 2025, 4:00 PM","22,675,219","131,683,956.07"
"June 10, 2025, 8:00 PM","22,676,414","131,711,374.6"
"June 11, 2025, 12:00 AM","22,677,607","131,337,382.21"
"June 11, 2025, 4:00 AM","22,678,792","131,923,927.82"
"June 11, 2025, 8:00 AM","22,679,987","131,941,371.32"
"June 11, 2025, 12:00 PM","22,681,178","131,950,235.24"
"June 11, 2025, 4:00 PM","22,682,374","131,888,164.25"
"June 11, 2025, 8:00 PM","22,683,563","126,726,981.18"
"June 12, 2025, 12:00 AM","22,684,758","125,861,892.43"
"June 12, 2025, 4:00 AM","22,685,955","125,957,031.5"
"June 12, 2025, 8:00 AM","22,687,152","126,005,495.52"
"June 12, 2025, 12:00 PM","22,688,347","125,523,251.4"
"June 12, 2025, 4:00 PM","22,689,538","126,518,288.44"
"June 12, 2025, 8:00 PM","22,690,727","126,501,618.61"
"June 13, 2025, 12:00 AM","22,691,921","125,954,442.56"
"June 13, 2025, 4:00 AM","22,693,114","125,502,024.63"
"June 13, 2025, 8:00 AM","22,694,302","121,642,400.84"
"June 13, 2025, 12:00 PM","22,695,495","121,633,673.94"
"June 13, 2025, 4:00 PM","22,696,692","121,550,167.46"
"June 13, 2025, 8:00 PM","22,697,885","121,698,261.86"
"June 14, 2025, 12:00 AM","22,699,075","121,060,969.68"
"June 14, 2025, 4:00 AM","22,700,265","121,095,028.2"
"June 14, 2025, 8:00 AM","22,701,458","121,046,830.48"
"June 14, 2025, 12:00 PM","22,702,652","121,017,315.24"
"June 14, 2025, 4:00 PM","22,703,848","121,019,087.47"
"June 14, 2025, 8:00 PM","22,705,041","120,627,541.33"
"June 15, 2025, 12:00 AM","22,706,234","120,508,521.88"
"June 15, 2025, 4:00 AM","22,707,422","120,512,524.81"
"June 15, 2025, 8:00 AM","22,708,612","120,516,985.41"
"June 15, 2025, 12:00 PM","22,709,799","120,501,931.75"
"June 15, 2025, 4:00 PM","22,710,987","120,259,128.41"
"June 15, 2025, 8:00 PM","22,712,180","120,263,197.9"
"June 16, 2025, 12:00 AM","22,713,370","120,258,167.69"
"June 16, 2025, 4:00 AM","22,714,562","120,262,216.82"
"June 16, 2025, 8:00 AM","22,715,754","120,270,181.3"
"June 16, 2025, 12:00 PM","22,716,940","120,359,073.18"
"June 16, 2025, 4:00 PM","22,718,134","121,856,542.58"
"June 16, 2025, 8:00 PM","22,719,324","121,860,558.63"
"June 17, 2025, 12:00 AM","22,720,515","121,668,544.65"
"June 17, 2025, 4:00 AM","22,721,707","121,571,999.3"
"June 17, 2025, 8:00 AM","22,722,897","123,477,068.92"
"June 17, 2025, 12:00 PM","22,724,088","123,233,393.44"
"June 17, 2025, 4:00 PM","22,725,278","122,641,677.11"
"June 17, 2025, 8:00 PM","22,726,464","122,607,633.92"
"June 18, 2025, 12:00 AM","22,727,654","122,141,412.63"
"June 18, 2025, 4:00 AM","22,728,843","122,143,837.88"
"June 18, 2025, 8:00 AM","22,730,033","122,148,102.29"
"June 18, 2025, 12:00 PM","22,731,228","122,016,298.26"
"June 18, 2025, 4:00 PM","22,732,419","120,176,378.04"
"June 18, 2025, 8:00 PM","22,733,612","120,180,748.41"
"June 19, 2025, 12:00 AM","22,734,807","120,053,097.91"
"June 19, 2025, 4:00 AM","22,736,001","120,133,356.88"
"June 19, 2025, 8:00 AM","22,737,190","120,093,044.25"
"June 19, 2025, 12:00 PM","22,738,382","120,097,120.31"
"June 19, 2025, 4:00 PM","22,739,580","119,860,017.2"
"June 19, 2025, 8:00 PM","22,740,776","118,705,000.46"
"June 20, 2025, 12:00 AM","22,741,967","118,710,202.54"
"June 20, 2025, 4:00 AM","22,743,164","118,717,511.08"
"June 20, 2025, 8:00 AM","22,744,353","118,685,556.83"
"June 20, 2025, 12:00 PM","22,745,548","117,943,927.86"
"June 20, 2025, 4:00 PM","22,746,739","118,052,276.21"
"June 20, 2025, 8:00 PM","22,747,924","117,966,958.63"
"June 21, 2025, 12:00 AM","22,749,116","117,470,949.09"
"June 21, 2025, 4:00 AM","22,750,312","117,473,699.2"
"June 21, 2025, 8:00 AM","22,751,504","117,498,112.24"
"June 21, 2025, 12:00 PM","22,752,702","117,512,007.33"
"June 21, 2025, 4:00 PM","22,753,885","117,453,565.99"
"June 21, 2025, 8:00 PM","22,755,077","117,426,111.47"
"June 22, 2025, 12:00 AM","22,756,270","116,936,823.74"
"June 22, 2025, 4:00 AM","22,757,458","116,965,136.92"
"June 22, 2025, 8:00 AM","22,758,651","116,967,610.93"
"June 22, 2025, 12:00 PM","22,759,841","116,982,716.64"
"June 22, 2025, 4:00 PM","22,761,031","116,363,650.4"
"June 22, 2025, 8:00 PM","22,762,223","114,180,033.69"
"June 23, 2025, 12:00 AM","22,763,414","114,043,542.64"
"June 23, 2025, 4:00 AM","22,764,608","114,045,482.96"
"June 23, 2025, 8:00 AM","22,765,798","114,047,893.12"
"June 23, 2025, 12:00 PM","22,766,992","114,084,933.37"
"June 23, 2025, 4:00 PM","22,768,181","114,174,873.25"
"June 23, 2025, 8:00 PM","22,769,372","114,175,757.03"
"June 24, 2025, 12:00 AM","22,770,564","114,780,064.16"
"June 24, 2025, 4:00 AM","22,771,761","115,086,463.49"
"June 24, 2025, 8:00 AM","22,772,954","115,473,642.64"
"June 24, 2025, 12:00 PM","22,774,148","115,500,091.3"
"June 24, 2025, 4:00 PM","22,775,341","115,519,388.64"
"June 24, 2025, 8:00 PM","22,776,534","115,686,338.37"
"June 25, 2025, 12:00 AM","22,777,732","115,688,289.53"
"June 25, 2025, 4:00 AM","22,778,925","115,837,238.22"
"June 25, 2025, 8:00 AM","22,780,121","115,869,203.78"
"June 25, 2025, 12:00 PM","22,781,312","115,871,170.68"
"June 25, 2025, 4:00 PM","22,782,505","115,884,545.17"
"June 25, 2025, 8:00 PM","22,783,700","115,886,522.13"
"June 26, 2025, 12:00 AM","22,784,895","115,895,903.56"
"June 26, 2025, 4:00 AM","22,786,088","115,532,925.66"
"June 26, 2025, 8:00 AM","22,787,281","112,968,592.65"
"June 26, 2025, 12:00 PM","22,788,477","109,937,838.33"
"June 26, 2025, 4:00 PM","22,789,669","110,747,753.27"
"June 26, 2025, 8:00 PM","22,790,862","110,130,884.89"
"June 27, 2025, 12:00 AM","22,792,056","110,174,262.34"
"June 27, 2025, 4:00 AM","22,793,249","110,177,898.28"
"June 27, 2025, 8:00 AM","22,794,444","109,540,284.65"
"June 27, 2025, 12:00 PM","22,795,636","109,550,056.97"
"June 27, 2025, 4:00 PM","22,796,825","109,586,151.87"
