dt,block_number,keeper_debt
"April 17, 2025, 2:07 PM","22,289,210","45,849,387.65"
"April 17, 2025, 7:14 PM","22,290,738","45,871,381.78"
"April 17, 2025, 7:17 PM","22,290,750","45,894,801.97"
"April 17, 2025, 7:18 PM","22,290,756","45,919,017.57"
"April 17, 2025, 7:23 PM","22,290,782","45,945,064.99"
"April 17, 2025, 7:59 PM","22,290,959","45,972,973.33"
"April 17, 2025, 8:02 PM","22,290,976","45,995,800.11"
"April 17, 2025, 8:03 PM","22,290,978","46,022,363.26"
"April 17, 2025, 8:03 PM","22,290,980","46,047,978.16"
"April 17, 2025, 8:04 PM","22,290,984","46,075,277.72"
"April 17, 2025, 8:04 PM","22,290,985","46,097,117.37"
"April 17, 2025, 8:05 PM","22,290,988","46,122,992.07"
"April 17, 2025, 8:12 PM","22,291,024","46,145,566.22"
"April 17, 2025, 8:12 PM","22,291,026","46,171,683.33"
"April 17, 2025, 8:26 PM","22,291,096","46,193,544.73"
"April 17, 2025, 8:27 PM","22,291,098","46,219,411.71"
"April 17, 2025, 8:30 PM","22,291,116","46,261,669.37"
"April 17, 2025, 8:30 PM","22,291,117","46,295,475.51"
"April 17, 2025, 8:31 PM","22,291,119","46,323,258.87"
"April 17, 2025, 8:32 PM","22,291,125","46,347,605.61"
"April 17, 2025, 9:39 PM","22,291,461","46,568,256.59"
"April 17, 2025, 9:46 PM","22,291,495","46,851,964.5"
"April 17, 2025, 9:46 PM","22,291,495","47,153,027.85"
"April 17, 2025, 9:46 PM","22,291,496","47,393,878.53"
"April 17, 2025, 9:47 PM","22,291,498","47,620,844.86"
"April 17, 2025, 9:52 PM","22,291,525","47,893,650.81"
"April 17, 2025, 9:52 PM","22,291,525","48,155,348.9"
"April 17, 2025, 10:09 PM","22,291,611","48,175,345.4"
"April 18, 2025, 7:10 AM","22,294,305","48,191,295.98"
"April 18, 2025, 7:44 AM","22,294,476","48,210,306.95"
"April 18, 2025, 7:45 AM","22,294,478","48,223,067.42"
"April 18, 2025, 8:19 AM","22,294,651","48,232,869.66"
"April 19, 2025, 10:31 AM","22,302,469","48,550,425.37"
"April 19, 2025, 10:32 AM","22,302,471","48,570,862.21"
"April 19, 2025, 10:32 AM","22,302,471","48,824,906.78"
"April 19, 2025, 11:48 AM","22,302,851","48,847,484.28"
"April 19, 2025, 2:55 PM","22,303,782","49,076,811.52"
"April 19, 2025, 5:27 PM","22,304,536","49,304,606.56"
"April 19, 2025, 6:39 PM","22,304,896","49,607,328.83"
"April 20, 2025, 2:17 AM","22,307,175","49,629,540.78"
"April 20, 2025, 2:17 AM","22,307,176","49,675,363.15"
"April 20, 2025, 8:02 AM","22,308,891","49,697,608.86"
"April 20, 2025, 8:02 AM","22,308,892","49,743,105.86"
"April 20, 2025, 8:08 AM","22,308,921","50,050,012.03"
"April 20, 2025, 8:08 AM","22,308,922","50,133,435.96"
"April 20, 2025, 8:08 AM","22,308,922","50,378,960.89"
"April 20, 2025, 8:08 AM","22,308,924","50,445,384.73"
"April 20, 2025, 8:09 AM","22,308,927","50,755,810.77"
"April 20, 2025, 8:09 AM","22,308,927","50,783,284.65"
"April 20, 2025, 8:09 AM","22,308,928","50,805,263.76"
"April 20, 2025, 8:09 AM","22,308,928","51,053,604.59"
"April 20, 2025, 8:09 AM","22,308,928","51,304,099.01"
"April 20, 2025, 10:59 AM","22,309,772","51,536,818.35"
"April 20, 2025, 10:59 AM","22,309,773","51,599,061.54"
"April 20, 2025, 2:12 PM","22,310,732","51,842,754.52"
"April 20, 2025, 2:13 PM","22,310,734","51,907,680.28"
"April 20, 2025, 2:25 PM","22,310,795","52,154,106.08"
"April 20, 2025, 2:25 PM","22,310,797","52,219,501.31"
"April 20, 2025, 2:29 PM","22,310,817","52,449,106.03"
"April 20, 2025, 2:29 PM","22,310,818","52,509,806.82"
"April 20, 2025, 2:46 PM","22,310,901","52,586,450.14"
"April 20, 2025, 2:46 PM","22,310,902","52,647,764.79"
"April 20, 2025, 2:46 PM","22,310,903","52,914,517.91"
"April 20, 2025, 2:47 PM","22,310,904","53,013,509.11"
"April 20, 2025, 2:47 PM","22,310,904","53,062,560.83"
"April 20, 2025, 2:47 PM","22,310,906","53,101,802.21"
"April 20, 2025, 2:47 PM","22,310,908","53,133,195.31"
"April 20, 2025, 3:16 PM","22,311,052","53,158,309.79"
"April 20, 2025, 5:17 PM","22,311,652","53,179,465.32"
"April 20, 2025, 7:23 PM","22,312,278","53,197,053.49"
"April 21, 2025, 12:49 AM","22,313,897","53,197,053.49"
"April 21, 2025, 12:49 AM","22,313,897","53,197,053.49"
"April 21, 2025, 12:49 AM","22,313,897","53,197,053.49"
"April 21, 2025, 1:11 AM","22,314,005","53,425,323.98"
"April 21, 2025, 1:52 AM","22,314,211","53,661,532.54"
"April 21, 2025, 4:31 AM","22,314,998","53,745,982.62"
"April 21, 2025, 4:31 AM","22,314,998","53,769,091.85"
"April 21, 2025, 4:31 AM","22,314,999","53,787,579.23"
"April 21, 2025, 4:31 AM","22,314,999","53,829,560.32"
"April 21, 2025, 10:09 AM","22,316,685","53,829,560.32"
"April 21, 2025, 10:09 AM","22,316,685","53,829,560.32"
"April 21, 2025, 10:09 AM","22,316,685","53,829,560.32"
"April 21, 2025, 4:26 PM","22,318,565","53,829,560.32"
"April 21, 2025, 4:26 PM","22,318,565","53,829,560.32"
"April 21, 2025, 4:26 PM","22,318,565","53,829,560.32"
"April 21, 2025, 6:19 PM","22,319,125","53,602,708.69"
"April 22, 2025, 4:19 AM","22,322,110","53,123,334.29"
"April 22, 2025, 4:20 AM","22,322,112","52,739,834.78"
"April 22, 2025, 4:20 AM","22,322,113","52,433,035.17"
"April 22, 2025, 4:20 AM","22,322,115","52,187,595.48"
"April 22, 2025, 5:42 AM","22,322,522","51,963,021.44"
"April 22, 2025, 8:11 AM","22,323,265","51,706,513.58"
"April 22, 2025, 8:11 AM","22,323,266","51,501,307.29"
"April 22, 2025, 2:22 PM","22,325,113","51,132,196.67"
"April 22, 2025, 2:47 PM","22,325,240","50,742,002.87"
"April 22, 2025, 3:32 PM","22,325,461","50,286,788.74"
"April 22, 2025, 3:42 PM","22,325,514","49,861,225.61"
"April 22, 2025, 3:45 PM","22,325,526","49,428,126.42"
"April 22, 2025, 3:54 PM","22,325,572","49,030,379.03"
"April 22, 2025, 3:54 PM","22,325,573","48,712,181.12"
"April 22, 2025, 3:58 PM","22,325,594","48,364,400.38"
"April 22, 2025, 4:03 PM","22,325,618","48,995,108.19"
"April 22, 2025, 4:04 PM","22,325,620","49,499,674.45"
"April 22, 2025, 4:04 PM","22,325,624","49,903,327.45"
"April 22, 2025, 4:05 PM","22,325,626","49,445,887.95"
"April 22, 2025, 4:05 PM","22,325,627","49,079,936.35"
"April 22, 2025, 4:05 PM","22,325,629","48,643,081.68"
"April 22, 2025, 4:06 PM","22,325,631","48,293,597.96"
"April 22, 2025, 4:06 PM","22,325,634","48,760,595.37"
"April 22, 2025, 4:11 PM","22,325,655","48,987,644.67"
"April 22, 2025, 4:13 PM","22,325,665","48,441,103.66"
"April 22, 2025, 4:13 PM","22,325,667","48,003,870.86"
"April 22, 2025, 4:13 PM","22,325,669","47,654,084.61"
"April 22, 2025, 5:36 PM","22,326,082","47,110,786.46"
"April 22, 2025, 6:38 PM","22,326,394","47,136,363.44"
"April 22, 2025, 6:51 PM","22,326,459","46,570,607.84"
"April 22, 2025, 8:30 PM","22,326,948","46,600,948.29"
"April 22, 2025, 8:34 PM","22,326,968","46,653,563.55"
"April 22, 2025, 8:34 PM","22,326,969","46,695,655.75"
"April 22, 2025, 8:35 PM","22,326,972","46,729,329.51"
"April 22, 2025, 8:35 PM","22,326,975","46,756,268.52"
"April 22, 2025, 8:37 PM","22,326,982","46,801,817.03"
"April 22, 2025, 8:37 PM","22,326,984","46,838,255.84"
"April 22, 2025, 8:47 PM","22,327,032","46,867,406.88"
"April 22, 2025, 8:49 PM","22,327,044","46,925,759.02"
"April 22, 2025, 8:49 PM","22,327,046","46,972,440.73"
"April 22, 2025, 8:50 PM","22,327,048","47,009,786.1"
"April 22, 2025, 8:50 PM","22,327,049","47,062,380.87"
"April 22, 2025, 9:13 PM","22,327,161","47,092,257.16"
"April 22, 2025, 9:13 PM","22,327,162","47,138,633.89"
"April 22, 2025, 10:45 PM","22,327,619","46,672,957.75"
"April 22, 2025, 10:45 PM","22,327,621","46,300,416.83"
"April 22, 2025, 11:51 PM","22,327,945","46,333,213.97"
"April 22, 2025, 11:53 PM","22,327,955","45,936,367.68"
"April 22, 2025, 11:53 PM","22,327,956","45,618,890.64"
"April 23, 2025, 12:38 AM","22,328,183","45,254,161.76"
"April 23, 2025, 12:50 AM","22,328,243","45,283,599.17"
"April 23, 2025, 1:43 AM","22,328,505","45,326,918.45"
"April 23, 2025, 1:43 AM","22,328,507","45,361,573.88"
"April 23, 2025, 3:21 AM","22,328,987","45,394,274.28"
"April 23, 2025, 3:42 AM","22,329,093","45,052,449.06"
"April 23, 2025, 3:42 AM","22,329,095","44,778,590.13"
"April 23, 2025, 3:43 AM","22,329,097","44,559,502.98"
"April 23, 2025, 3:43 AM","22,329,098","44,384,233.26"
"April 23, 2025, 4:14 AM","22,329,250","44,413,001.81"
"April 23, 2025, 6:16 AM","22,329,856","44,438,221.75"
"April 23, 2025, 7:24 AM","22,330,190","44,069,934.68"
"April 23, 2025, 7:24 AM","22,330,192","43,775,305.02"
"April 23, 2025, 8:41 AM","22,330,571","43,815,740.07"
"April 23, 2025, 9:24 AM","22,330,787","43,852,940.51"
"April 23, 2025, 9:32 AM","22,330,827","43,882,700.87"
"April 23, 2025, 11:46 AM","22,331,496","43,936,354.82"
"April 23, 2025, 11:47 AM","22,331,498","43,979,277.98"
"April 23, 2025, 2:54 PM","22,332,431","44,042,232.65"
"April 23, 2025, 4:56 PM","22,333,036","44,092,596.39"
"April 23, 2025, 5:33 PM","22,333,222","44,132,887.39"
"April 23, 2025, 6:35 PM","22,333,533","44,164,240.93"
"April 23, 2025, 9:36 PM","22,334,435","44,201,987.61"
"April 23, 2025, 9:36 PM","22,334,437","44,232,184.95"
"April 23, 2025, 10:27 PM","22,334,689","44,272,308.13"
"April 23, 2025, 10:27 PM","22,334,690","44,304,406.67"
"April 24, 2025, 3:53 AM","22,336,313","44,340,955.67"
"April 24, 2025, 4:58 AM","22,336,638","44,370,948.48"
"April 24, 2025, 4:59 AM","22,336,642","44,389,721.39"
"April 24, 2025, 8:17 PM","22,341,198","44,428,052.16"
"April 24, 2025, 8:17 PM","22,341,199","44,478,200.54"
"April 24, 2025, 9:15 PM","22,341,489","44,518,864.19"
"April 24, 2025, 9:16 PM","22,341,490","44,551,395.11"
"April 24, 2025, 9:16 PM","22,341,491","44,646,389.87"
"April 24, 2025, 11:20 PM","22,342,112","44,236,958.14"
"April 24, 2025, 11:21 PM","22,342,114","43,909,412.76"
"April 25, 2025, 3:44 AM","22,343,425","43,945,787.31"
"April 25, 2025, 5:14 AM","22,343,875","43,979,593.73"
"April 25, 2025, 11:43 AM","22,345,816","44,012,466.13"
"April 25, 2025, 11:58 AM","22,345,892","43,702,662.68"
"April 25, 2025, 11:58 AM","22,345,893","43,369,238.15"
"April 25, 2025, 11:59 AM","22,345,895","43,102,498.53"
"April 25, 2025, 11:59 AM","22,345,897","42,889,106.83"
"April 25, 2025, 12:54 PM","22,346,171","42,631,076.17"
"April 25, 2025, 12:55 PM","22,346,172","42,424,651.65"
"April 25, 2025, 1:12 PM","22,346,256","42,218,805.18"
"April 25, 2025, 8:12 PM","22,348,346","42,252,459.22"
"April 25, 2025, 8:43 PM","22,348,499","42,294,581.89"
"April 25, 2025, 8:43 PM","22,348,500","42,328,280.03"
"April 25, 2025, 10:27 PM","22,349,021","42,390,982.12"
"April 25, 2025, 10:28 PM","22,349,023","42,441,143.79"
"April 25, 2025, 10:28 PM","22,349,025","42,481,273.13"
"April 25, 2025, 10:31 PM","22,349,040","42,513,376.6"
"April 26, 2025, 12:41 AM","22,349,688","41,827,777.35"
"April 26, 2025, 12:42 AM","22,349,690","41,279,297.95"
"April 26, 2025, 12:42 AM","22,349,691","40,840,514.43"
"April 26, 2025, 1:40 AM","22,349,983","40,912,837.91"
"April 26, 2025, 1:41 AM","22,349,985","40,970,696.71"
"April 26, 2025, 1:41 AM","22,349,986","41,016,983.74"
"April 26, 2025, 1:43 AM","22,349,995","41,054,013.36"
"April 26, 2025, 2:17 AM","22,350,168","41,090,920.11"
"April 26, 2025, 3:20 AM","22,350,481","41,126,033.73"
"April 26, 2025, 7:38 AM","22,351,768","40,667,716.7"
"April 26, 2025, 3:49 PM","22,354,215","40,306,816.13"
"April 26, 2025, 6:21 PM","22,354,972","40,340,086.34"
"April 27, 2025, 12:00 AM","22,356,663","40,375,210.9"
"April 27, 2025, 2:13 AM","22,357,325","40,592,471.14"
"April 27, 2025, 2:13 AM","22,357,327","40,766,279.34"
"April 27, 2025, 2:14 AM","22,357,328","40,905,325.89"
"April 27, 2025, 2:15 AM","22,357,335","40,943,904.88"
"April 27, 2025, 3:08 AM","22,357,601","41,001,635.78"
"April 27, 2025, 3:09 AM","22,357,603","41,047,820.51"
"April 27, 2025, 4:14 AM","22,357,932","41,090,048.43"
"April 27, 2025, 4:15 AM","22,357,933","41,123,830.77"
"April 27, 2025, 4:31 AM","22,358,015","41,164,053.16"
"April 27, 2025, 9:52 AM","22,359,615","41,222,981.21"
"April 27, 2025, 9:52 AM","22,359,617","41,270,123.66"
"April 27, 2025, 9:52 AM","22,359,618","41,307,837.61"
"April 27, 2025, 5:26 PM","22,361,876","41,318,861.32"
"April 27, 2025, 5:26 PM","22,361,877","41,327,680.29"
"April 27, 2025, 8:56 PM","22,362,926","41,405,471.47"
"April 27, 2025, 8:57 PM","22,362,928","41,467,704.42"
"April 27, 2025, 8:57 PM","22,362,930","41,517,490.78"
"April 27, 2025, 8:57 PM","22,362,930","41,583,616.21"
"April 27, 2025, 8:57 PM","22,362,931","41,623,445.29"
"April 27, 2025, 8:58 PM","22,362,932","41,720,015.77"
"April 27, 2025, 9:47 PM","22,363,178","41,775,000.51"
"April 27, 2025, 9:47 PM","22,363,179","41,833,852.35"
"April 27, 2025, 9:47 PM","22,363,180","41,877,840.14"
"April 27, 2025, 9:48 PM","22,363,181","41,924,707.07"
"April 27, 2025, 10:22 PM","22,363,355","41,993,478.06"
"April 27, 2025, 10:23 PM","22,363,356","42,066,375.25"
"April 27, 2025, 10:23 PM","22,363,357","42,121,392.04"
"April 27, 2025, 10:23 PM","22,363,358","42,179,386.4"
"April 27, 2025, 11:13 PM","22,363,606","42,227,080.25"
"April 27, 2025, 11:13 PM","22,363,607","42,277,127.01"
"April 28, 2025, 12:25 AM","22,363,968","42,277,127.01"
"April 28, 2025, 12:25 AM","22,363,968","42,277,127.01"
"April 28, 2025, 12:25 AM","22,363,968","42,277,127.01"
"April 28, 2025, 12:58 AM","22,364,131","42,329,366.19"
"April 28, 2025, 12:58 AM","22,364,131","42,529,645.44"
"April 28, 2025, 12:58 AM","22,364,132","42,666,399.03"
"April 28, 2025, 12:59 AM","22,364,134","42,900,288.68"
"April 28, 2025, 12:59 AM","22,364,134","42,942,080.02"
"April 28, 2025, 12:59 AM","22,364,135","43,080,820.49"
"April 28, 2025, 12:59 AM","22,364,136","43,132,106.98"
"April 28, 2025, 12:59 AM","22,364,136","43,301,366.86"
"April 28, 2025, 12:59 AM","22,364,137","43,423,086.76"
"April 28, 2025, 1:01 AM","22,364,144","43,470,993.12"
"April 28, 2025, 1:01 AM","22,364,145","43,520,653.56"
"April 28, 2025, 1:01 AM","22,364,147","43,558,978.65"
"April 28, 2025, 1:02 AM","22,364,149","43,598,563.42"
"April 28, 2025, 1:02 AM","22,364,150","43,798,270.73"
"April 28, 2025, 1:02 AM","22,364,151","43,878,515.65"
"April 28, 2025, 1:02 AM","22,364,151","43,938,199.76"
"April 28, 2025, 1:03 AM","22,364,153","43,985,947.05"
"April 28, 2025, 1:03 AM","22,364,154","44,096,400.94"
"April 28, 2025, 1:03 AM","22,364,154","44,256,166.79"
"April 28, 2025, 1:03 AM","22,364,154","44,294,364.62"
"April 28, 2025, 1:03 AM","22,364,156","44,397,324.81"
"April 28, 2025, 1:41 AM","22,364,343","44,456,741.32"
"April 28, 2025, 1:41 AM","22,364,344","44,517,297.63"
"April 28, 2025, 1:41 AM","22,364,345","44,564,830.84"
"April 28, 2025, 1:41 AM","22,364,346","44,613,069.91"
"April 28, 2025, 1:42 AM","22,364,348","44,667,742.38"
"April 28, 2025, 1:42 AM","22,364,349","44,723,003.84"
"April 28, 2025, 2:06 AM","22,364,472","44,773,874.62"
"April 28, 2025, 2:07 AM","22,364,473","44,825,082.4"
"April 28, 2025, 2:07 AM","22,364,474","44,894,174.69"
"April 28, 2025, 2:07 AM","22,364,475","44,963,404.29"
"April 28, 2025, 2:07 AM","22,364,476","45,018,678.12"
"April 28, 2025, 2:07 AM","22,364,477","45,073,800.41"
"April 28, 2025, 2:54 AM","22,364,707","45,083,224.28"
"April 28, 2025, 2:54 AM","22,364,708","45,175,899.31"
"April 28, 2025, 3:01 AM","22,364,743","45,241,914.15"
"April 28, 2025, 3:01 AM","22,364,744","45,307,555.2"
"April 28, 2025, 3:01 AM","22,364,745","45,360,367.07"
"April 28, 2025, 3:02 AM","22,364,747","45,412,648.75"
"April 28, 2025, 6:30 AM","22,365,785","45,412,648.75"
"April 28, 2025, 6:30 AM","22,365,785","45,412,648.75"
"April 28, 2025, 6:30 AM","22,365,785","45,412,648.75"
"April 28, 2025, 8:44 AM","22,366,454","45,462,556.66"
"April 28, 2025, 8:45 AM","22,366,455","45,511,777.58"
"April 28, 2025, 1:20 PM","22,367,821","45,582,993.26"
"April 28, 2025, 1:21 PM","22,367,823","45,652,920.59"
"April 28, 2025, 1:21 PM","22,367,823","45,709,893.13"
"April 28, 2025, 1:21 PM","22,367,824","45,755,471.17"
"April 28, 2025, 1:21 PM","22,367,825","45,855,542.72"
"April 28, 2025, 1:21 PM","22,367,826","45,855,542.72"
"April 28, 2025, 1:21 PM","22,367,826","45,855,542.72"
"April 28, 2025, 1:21 PM","22,367,826","45,855,542.72"
"April 28, 2025, 4:30 PM","22,368,760","45,946,763.15"
"April 28, 2025, 4:30 PM","22,368,762","46,105,502"
"April 28, 2025, 4:30 PM","22,368,762","46,178,478.35"
"April 28, 2025, 4:32 PM","22,368,768","46,236,859.42"
"April 28, 2025, 4:32 PM","22,368,769","46,292,870.44"
"April 28, 2025, 4:53 PM","22,368,874","46,292,870.44"
"April 28, 2025, 4:53 PM","22,368,874","46,292,870.44"
"April 28, 2025, 4:53 PM","22,368,874","46,292,870.44"
"April 28, 2025, 5:04 PM","22,368,929","46,366,320.72"
"April 28, 2025, 5:04 PM","22,368,931","46,436,477.08"
"April 28, 2025, 5:04 PM","22,368,931","46,495,237.31"
"April 28, 2025, 5:05 PM","22,368,933","46,551,115.94"
"April 28, 2025, 5:15 PM","22,368,985","46,612,904.56"
"April 28, 2025, 5:15 PM","22,368,986","46,671,430.53"
"April 28, 2025, 5:16 PM","22,368,991","46,759,233.77"
"April 28, 2025, 5:16 PM","22,368,992","46,829,476.37"
"April 28, 2025, 5:16 PM","22,368,992","46,978,116.37"
"April 28, 2025, 5:17 PM","22,368,995","47,034,310.44"
"April 28, 2025, 5:17 PM","22,368,997","47,086,800.8"
"April 28, 2025, 5:26 PM","22,369,040","47,151,921.69"
"April 28, 2025, 5:27 PM","22,369,042","47,151,921.69"
"April 28, 2025, 5:27 PM","22,369,042","47,151,921.69"
"April 28, 2025, 5:27 PM","22,369,042","47,212,519.81"
"April 28, 2025, 5:27 PM","22,369,042","47,212,519.81"
"April 28, 2025, 6:06 PM","22,369,238","47,269,528.62"
"April 28, 2025, 6:07 PM","22,369,240","47,322,377.55"
"April 28, 2025, 6:45 PM","22,369,430","47,391,298.48"
"April 28, 2025, 6:45 PM","22,369,431","47,454,944.03"
"April 28, 2025, 6:46 PM","22,369,438","47,510,080.77"
"April 28, 2025, 6:46 PM","22,369,439","47,560,805.8"
"April 28, 2025, 7:16 PM","22,369,585","47,619,086.35"
"April 28, 2025, 7:16 PM","22,369,587","47,672,521.19"
"April 28, 2025, 8:42 PM","22,370,015","47,726,888.11"
"April 28, 2025, 8:42 PM","22,370,016","47,776,567.81"
"April 28, 2025, 10:03 PM","22,370,415","47,776,567.81"
"April 28, 2025, 10:03 PM","22,370,415","47,776,567.81"
"April 28, 2025, 10:03 PM","22,370,415","47,776,567.81"
"April 28, 2025, 11:55 PM","22,370,977","47,543,643.05"
"April 28, 2025, 11:56 PM","22,370,979","47,357,303.24"
"April 28, 2025, 11:56 PM","22,370,980","47,208,231.4"
"April 29, 2025, 3:40 AM","22,372,091","47,218,334.22"
"April 29, 2025, 3:55 AM","22,372,165","47,271,944.24"
"April 29, 2025, 6:08 AM","22,372,826","47,333,916.03"
"April 29, 2025, 2:29 PM","22,375,320","47,402,322.27"
"April 29, 2025, 2:33 PM","22,375,341","47,466,174.29"
"April 29, 2025, 2:35 PM","22,375,347","47,549,914.59"
"April 29, 2025, 4:25 PM","22,375,898","47,607,570.6"
"April 29, 2025, 4:26 PM","22,375,900","47,653,695.41"
"April 29, 2025, 4:26 PM","22,375,901","47,746,538.66"
"April 30, 2025, 3:43 AM","22,379,256","47,524,609.08"
"April 30, 2025, 5:07 AM","22,379,674","47,581,360.08"
"April 30, 2025, 5:07 AM","22,379,675","47,626,760.88"
"April 30, 2025, 12:08 PM","22,381,766","47,681,542.63"
"April 30, 2025, 5:28 PM","22,383,349","47,692,823.31"
"May 1, 2025, 7:11 AM","22,387,426","47,839,799.39"
"May 1, 2025, 7:52 AM","22,387,633","48,060,106.23"
"May 1, 2025, 7:52 AM","22,387,634","48,119,154.85"
"May 1, 2025, 7:52 AM","22,387,634","48,213,133.41"
"May 1, 2025, 7:53 AM","22,387,635","48,270,057.61"
"May 1, 2025, 7:53 AM","22,387,635","48,446,303.09"
"May 1, 2025, 7:53 AM","22,387,636","48,623,417.1"
"May 1, 2025, 7:54 AM","22,387,643","48,729,172.46"
"May 1, 2025, 7:54 AM","22,387,644","48,896,106.88"
"May 1, 2025, 7:54 AM","22,387,644","48,980,711.17"
"May 1, 2025, 7:55 AM","22,387,646","49,048,394.6"
"May 1, 2025, 7:55 AM","22,387,648","49,107,349.44"
"May 1, 2025, 7:59 AM","22,387,665","49,164,292.65"
"May 1, 2025, 7:59 AM","22,387,667","49,213,733.33"
"May 1, 2025, 8:01 AM","22,387,678","49,285,193.18"
"May 1, 2025, 8:01 AM","22,387,679","49,347,034.88"
"May 1, 2025, 8:02 AM","22,387,680","49,416,466.52"
"May 1, 2025, 8:02 AM","22,387,680","49,574,299.6"
"May 1, 2025, 8:02 AM","22,387,681","49,701,059.35"
"May 1, 2025, 8:02 AM","22,387,682","49,756,604.66"
"May 1, 2025, 8:02 AM","22,387,683","49,804,404.89"
"May 1, 2025, 9:18 AM","22,388,061","49,864,886.84"
"May 1, 2025, 9:19 AM","22,388,063","49,916,785.58"
"May 1, 2025, 9:32 AM","22,388,129","49,975,267.83"
"May 1, 2025, 9:32 AM","22,388,130","50,025,303.82"
"May 1, 2025, 9:57 AM","22,388,255","50,198,694.41"
"May 1, 2025, 9:57 AM","22,388,256","50,271,874.01"
"May 1, 2025, 11:37 AM","22,388,753","50,329,555.76"
"May 1, 2025, 12:32 PM","22,389,021","50,378,824.85"
"May 1, 2025, 6:07 PM","22,390,682","50,457,845.61"
"May 1, 2025, 6:09 PM","22,390,695","50,525,118.4"
"May 1, 2025, 6:45 PM","22,390,874","50,596,274.9"
"May 1, 2025, 6:46 PM","22,390,875","50,656,634.72"
"May 1, 2025, 7:38 PM","22,391,137","50,714,207.17"
"May 1, 2025, 7:38 PM","22,391,138","50,762,894.87"
"May 1, 2025, 9:31 PM","22,391,693","50,828,268.71"
"May 1, 2025, 9:31 PM","22,391,694","50,883,393.97"
"May 1, 2025, 10:46 PM","22,392,063","50,984,811.45"
"May 1, 2025, 10:46 PM","22,392,064","51,069,997.81"
"May 1, 2025, 10:46 PM","22,392,065","51,151,131.8"
"May 1, 2025, 10:46 PM","22,392,067","51,273,103.93"
"May 1, 2025, 10:46 PM","22,392,067","51,338,011.12"
"May 1, 2025, 10:47 PM","22,392,068","51,389,936.87"
"May 1, 2025, 10:47 PM","22,392,069","51,433,110.16"
"May 1, 2025, 10:48 PM","22,392,074","51,445,407.5"
"May 1, 2025, 10:48 PM","22,392,075","51,553,623.98"
"May 2, 2025, 1:38 AM","22,392,915","51,563,462.04"
"May 2, 2025, 1:38 AM","22,392,917","51,646,272.4"
"May 2, 2025, 4:00 AM","22,393,616","51,146,945.86"
"May 2, 2025, 4:00 AM","22,393,617","50,747,484.63"
"May 2, 2025, 4:56 AM","22,393,891","50,410,361.77"
"May 2, 2025, 5:46 AM","22,394,142","49,953,917.06"
"May 2, 2025, 5:47 AM","22,394,144","49,588,761.3"
"May 2, 2025, 5:47 AM","22,394,146","49,296,636.69"
"May 2, 2025, 5:48 AM","22,394,148","49,063,219.97"
"May 2, 2025, 7:30 AM","22,394,657","48,699,869.59"
"May 2, 2025, 7:31 AM","22,394,659","48,409,189.29"
"May 2, 2025, 7:31 AM","22,394,662","48,176,645.04"
"May 2, 2025, 7:32 AM","22,394,664","47,990,609.65"
"May 2, 2025, 9:26 PM","22,398,784","47,435,159.54"
"May 2, 2025, 9:27 PM","22,398,786","46,970,148.53"
"May 2, 2025, 9:27 PM","22,398,788","46,598,139.73"
"May 2, 2025, 9:27 PM","22,398,790","46,284,057.21"
"May 2, 2025, 11:19 PM","22,399,341","46,386,854.23"
"May 2, 2025, 11:19 PM","22,399,343","46,469,091.85"
"May 3, 2025, 4:34 AM","22,400,904","46,556,192.66"
"May 3, 2025, 9:47 AM","22,402,455","46,635,799.4"
"May 3, 2025, 1:48 PM","22,403,655","46,221,942.28"
"May 3, 2025, 2:12 PM","22,403,774","45,816,956.22"
"May 3, 2025, 2:12 PM","22,403,776","45,492,967.38"
"May 3, 2025, 2:13 PM","22,403,777","45,233,776.3"
"May 3, 2025, 2:13 PM","22,403,780","45,026,423.44"
"May 3, 2025, 2:30 PM","22,403,864","44,780,455.01"
"May 3, 2025, 2:30 PM","22,403,865","44,583,680.26"
"May 4, 2025, 8:19 AM","22,409,167","44,689,802.01"
"May 4, 2025, 11:35 AM","22,410,138","44,356,336.46"
"May 4, 2025, 11:38 AM","22,410,154","44,488,840.19"
"May 4, 2025, 11:40 AM","22,410,161","44,640,099.77"
"May 4, 2025, 11:43 AM","22,410,176","44,761,107.43"
"May 4, 2025, 11:44 AM","22,410,181","44,494,334.99"
"May 4, 2025, 2:12 PM","22,410,913","43,672,200.36"
"May 4, 2025, 2:13 PM","22,410,915","43,039,968.48"
"May 4, 2025, 2:13 PM","22,410,917","42,534,182.98"
"May 4, 2025, 2:14 PM","22,410,919","42,129,554.58"
"May 5, 2025, 1:35 AM","22,414,298","42,129,554.58"
"May 5, 2025, 1:35 AM","22,414,298","42,129,554.58"
"May 5, 2025, 1:35 AM","22,414,298","42,129,554.58"
"May 5, 2025, 4:10 PM","22,418,638","42,129,554.58"
"May 5, 2025, 4:10 PM","22,418,638","42,129,554.58"
"May 5, 2025, 4:10 PM","22,418,638","42,129,554.58"
"May 5, 2025, 4:18 PM","22,418,677","42,452,605.57"
"May 5, 2025, 6:51 PM","22,419,440","42,874,766.89"
"May 5, 2025, 6:52 PM","22,419,443","43,212,495.96"
"May 5, 2025, 6:53 PM","22,419,450","43,212,495.96"
"May 5, 2025, 6:53 PM","22,419,450","43,212,495.96"
"May 5, 2025, 6:53 PM","22,419,450","43,212,495.96"
"May 5, 2025, 7:06 PM","22,419,512","43,540,943.34"
